ss,bs,tu,e,rb,ar,auc_seed_1000,auc_seed_2000,auc_seed_3000,auc_seed_4000,auc_seed_5000,auc_seed_6000,auc_seed_7000,auc_seed_8000,auc_seed_9000,auc_seed_10000,mean_auc,std_auc,min_auc,max_auc,n_seeds,file_name
0.01,128,1000,0.01,1000000,3,-50485.31399623682,,,,,,-50596.66955070845,,,,-50540.99177347263,55.677777235814574,-50596.66955070845,55.677777235814574,6,car-train_1000_1000000_ss_0.01_bs_128_tu_1000_e_0.01_rb_1000000_ar_3;car-train_7000_1000000_ss_0.01_bs_128_tu_1000_e_0.01_rb_1000000_ar_3
0.01,128,1000,0.01,2000000,3,-50485.31399623682,,,,,,-50596.66955070845,,,,-50540.99177347263,55.677777235814574,-50596.66955070845,55.677777235814574,6,car-train_1000_1000000_ss_0.01_bs_128_tu_1000_e_0.01_rb_2000000_ar_3;car-train_7000_1000000_ss_0.01_bs_128_tu_1000_e_0.01_rb_2000000_ar_3
0.0001,256,1000,0.1,1000000,7,,-50651.374913074425,,,,,,,,,-50651.374913074425,0.0,-50651.374913074425,0.0,5,car-train_2000_1000000_ss_0.0001_bs_256_tu_1000_e_0.1_rb_1000000_ar_7
0.01,256,100,0.01,1000000,5,,,,,,,,,-50683.76874894692,,-50683.76874894692,0.0,-50683.76874894692,0.0,5,car-train_9000_1000000_ss_0.01_bs_256_tu_100_e_0.01_rb_1000000_ar_5
0.01,256,100,0.01,2000000,5,,,,,,,,,-50683.76874894692,,-50683.76874894692,0.0,-50683.76874894692,0.0,5,car-train_9000_1000000_ss_0.01_bs_256_tu_100_e_0.01_rb_2000000_ar_5
0.01,64,500,0.1,2000000,5,-50730.37324008555,,,,,,,,,,-50730.37324008555,0.0,-50730.37324008555,0.0,5,car-train_1000_1000000_ss_0.01_bs_64_tu_500_e_0.1_rb_2000000_ar_5
0.01,64,500,0.1,1000000,5,-50730.37324008555,,,,,,,,,,-50730.37324008555,0.0,-50730.37324008555,0.0,5,car-train_1000_1000000_ss_0.01_bs_64_tu_500_e_0.1_rb_1000000_ar_5
0.01,64,100,0.01,1000000,7,,,,,,-50956.97149466654,,,,,-50956.97149466654,0.0,-50956.97149466654,0.0,5,car-train_6000_1000000_ss_0.01_bs_64_tu_100_e_0.01_rb_1000000_ar_7
0.01,64,100,0.01,1000000,3,,-50995.38013387562,,,,,,,,,-50995.38013387562,0.0,-50995.38013387562,0.0,5,car-train_2000_1000000_ss_0.01_bs_64_tu_100_e_0.01_rb_1000000_ar_3
0.0001,128,1000,0.1,2000000,3,-51012.9039824949,,,,,,,,,,-51012.9039824949,0.0,-51012.9039824949,0.0,5,car-train_1000_1000000_ss_0.0001_bs_128_tu_1000_e_0.1_rb_2000000_ar_3
0.0001,128,1000,0.1,1000000,3,-51012.9039824949,,,,,,,,,,-51012.9039824949,0.0,-51012.9039824949,0.0,5,car-train_1000_1000000_ss_0.0001_bs_128_tu_1000_e_0.1_rb_1000000_ar_3
0.01,64,100,0.01,2000000,7,,-51100.426847399234,,,,,,,,,-51100.426847399234,0.0,-51100.426847399234,0.0,5,car-train_2000_1000000_ss_0.01_bs_64_tu_100_e_0.01_rb_2000000_ar_7
