step_size,num_minibatches,rollout_steps,entropy_coef,l1_lambda_x,auc_seed_1000,auc_seed_2000,auc_seed_3000,auc_seed_4000,auc_seed_5000,auc_seed_6000,auc_seed_7000,auc_seed_8000,auc_seed_9000,auc_seed_10000,auc_seed_11000,auc_seed_12000,auc_seed_13000,auc_seed_14000,mean_auc,std_auc,min_auc,max_auc,n_seeds,l1_lambda_y,file_name
3e-05,64,4000,0.2,0.0001,-50126.342575530914,-50123.90137271164,-50141.38821716134,-50130.217075430715,-50126.84569843659,-50137.998082401304,-50144.07060997245,-50129.3027681735,-50137.322493536405,-50135.42455221016,,,,,-50133.2813445565,6.542692223848418,-50144.07060997245,6.542692223848418,14,0.0001,car-train_10000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-4
3e-05,64,4000,0.2,0.0001,-50126.342575530914,-50123.90137271164,-50141.38821716134,-50130.217075430715,-50126.84569843659,-50137.998082401304,-50144.07060997245,-50129.3027681735,-50137.322493536405,-50135.42455221016,,,,,-50133.2813445565,6.542692223848418,-50144.07060997245,6.542692223848418,14,0.001,car-train_10000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-3;car-train_1000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-3;car-train_2000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-3;car-train_3000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-3;car-train_4000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-3;car-train_5000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-3;car-train_6000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-3;car-train_7000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-3;car-train_8000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-3;car-train_9000_5000000_ss_3e-5_m_64_r_4000_e_0.2_l1_1e-3
3e-05,128,6000,0.1,0.001,-50142.90384788548,-50141.02224728576,-50141.68406503157,-50138.63018208845,-50135.14876088119,-50129.164660415576,-50136.98045230594,-50137.05300672443,-50125.17801137034,-50137.28594481376,-50132.658604540724,-50133.4494802884,-50130.439419838665,-50136.24606616137,-50135.56033925941,4.828062805946281,-50142.90384788548,4.828062805946281,18,1e-05,car-train_10000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_1000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_11000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_12000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_13000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_14000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_2000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_3000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_4000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_5000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_6000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_7000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_8000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5;car-train_9000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-5
3e-05,128,6000,0.1,0.001,-50142.90384788548,-50141.02224728576,-50141.68406503157,-50138.63018208845,-50135.14876088119,-50129.164660415576,-50136.98045230594,-50137.05300672443,-50125.17801137034,-50137.28594481376,-50132.658604540724,-50133.4494802884,-50130.439419838665,-50136.24606616137,-50135.56033925941,4.828062805946281,-50142.90384788548,4.828062805946281,18,0.0001,car-train_10000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_11000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_12000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_13000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_14000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-4
3e-05,128,6000,0.1,0.001,-50142.90384788548,-50141.02224728576,-50141.68406503157,-50138.63018208845,-50135.14876088119,-50129.164660415576,-50136.98045230594,-50137.05300672443,-50125.17801137034,-50137.28594481376,-50132.658604540724,-50133.4494802884,-50130.439419838665,-50136.24606616137,-50135.56033925941,4.828062805946281,-50142.90384788548,4.828062805946281,18,0.001,car-train_10000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_1000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_11000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_12000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_13000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_14000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_2000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_3000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_4000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_5000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_6000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_7000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_8000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3;car-train_9000_5000000_ss_3e-5_m_128_r_6000_e_0.1_l1_1e-3
3e-05,64,2000,0.1,0.0001,-50127.62752680511,-50134.72132736157,-50132.96021860176,-50144.56377037368,-50142.0570975137,-50141.65103791754,-50135.44914834264,-50137.342321384196,-50136.00180965041,-50124.49087783554,,,,,-50135.686513578614,5.970903014350928,-50144.56377037368,5.970903014350928,14,1e-05,car-train_10000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-5;car-train_1000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-5;car-train_2000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-5;car-train_3000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-5;car-train_4000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-5;car-train_5000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-5;car-train_6000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-5;car-train_7000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-5;car-train_8000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-5;car-train_9000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-5
3e-05,64,2000,0.1,0.0001,-50127.62752680511,-50134.72132736157,-50132.96021860176,-50144.56377037368,-50142.0570975137,-50141.65103791754,-50135.44914834264,-50137.342321384196,-50136.00180965041,-50124.49087783554,,,,,-50135.686513578614,5.970903014350928,-50144.56377037368,5.970903014350928,14,0.0001,car-train_10000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_64_r_2000_e_0.1_l1_1e-4
3e-05,32,4000,0.2,0.0001,-49902.72573276991,-50226.76677051292,-50337.25147398433,-50152.00517785693,-49990.87496599624,-50148.399466784096,-50155.51937193043,-50226.55089002962,-50166.57562017928,-50262.8971581716,-49959.53692286839,-50104.60531659742,-50083.37469275959,-50227.55252235631,-50138.90257734264,117.53578260434566,-50337.25147398433,117.53578260434566,18,1e-05,car-train_10000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_1000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_11000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_12000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_13000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_14000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_2000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_3000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_4000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_5000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_6000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_7000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_8000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5;car-train_9000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-5
3e-05,32,4000,0.2,0.0001,-49902.72573276991,-50226.76677051292,-50337.25147398433,-50152.00517785693,-49990.87496599624,-50148.399466784096,-50155.51937193043,-50226.55089002962,-50166.57562017928,-50262.8971581716,-49959.53692286839,-50104.60531659742,-50083.37469275959,-50227.55252235631,-50138.90257734264,117.53578260434566,-50337.25147398433,117.53578260434566,18,0.0001,car-train_10000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_11000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_12000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_13000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_14000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-4
3e-05,32,4000,0.2,0.0001,-49902.72573276991,-50226.76677051292,-50337.25147398433,-50152.00517785693,-49990.87496599624,-50148.399466784096,-50155.51937193043,-50226.55089002962,-50166.57562017928,-50262.8971581716,-49959.53692286839,-50104.60531659742,-50083.37469275959,-50227.55252235631,-50138.90257734264,117.53578260434566,-50337.25147398433,117.53578260434566,18,0.001,car-train_10000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_1000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_11000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_12000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_13000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_14000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_2000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_3000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_4000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_5000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_6000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_7000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_8000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3;car-train_9000_5000000_ss_3e-5_m_32_r_4000_e_0.2_l1_1e-3
3e-05,64,6000,0.2,0.001,-50145.12168784018,-50148.72452714703,-50152.03947477136,-50149.520373589396,-50137.62095546053,-50154.372895953624,-50142.79310865042,-50152.79506681696,-50150.67274736612,-50140.93402995376,,,,,-50147.45948675494,5.291797709153229,-50154.372895953624,5.291797709153229,14,1e-05,car-train_10000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_1000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_11000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_12000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_13000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_14000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_2000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_3000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_4000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_5000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_6000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_7000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_8000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5;car-train_9000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-5
3e-05,64,6000,0.2,0.001,-50145.12168784018,-50148.72452714703,-50152.03947477136,-50149.520373589396,-50137.62095546053,-50154.372895953624,-50142.79310865042,-50152.79506681696,-50150.67274736612,-50140.93402995376,,,,,-50147.45948675494,5.291797709153229,-50154.372895953624,5.291797709153229,14,0.0001,car-train_10000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_11000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_12000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_13000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_14000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-4
3e-05,64,6000,0.2,0.001,-50145.12168784018,-50148.72452714703,-50152.03947477136,-50149.520373589396,-50137.62095546053,-50154.372895953624,-50142.79310865042,-50152.79506681696,-50150.67274736612,-50140.93402995376,,,,,-50147.45948675494,5.291797709153229,-50154.372895953624,5.291797709153229,14,0.001,car-train_10000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-3;car-train_1000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-3;car-train_2000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-3;car-train_3000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-3;car-train_4000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-3;car-train_5000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-3;car-train_6000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-3;car-train_7000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-3;car-train_8000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-3;car-train_9000_5000000_ss_3e-5_m_64_r_6000_e_0.2_l1_1e-3
0.0001,32,6000,0.1,0.0001,-50140.85080595206,-50154.19933929766,-50171.87911797971,-50137.43268681353,-50145.925479817866,-50148.60947657795,-50154.425778867044,-50134.390214496,-50140.13833842801,-50145.269449198175,-50133.130950418774,-50154.05428080067,-50155.715812365546,-50149.625068144895,-50147.54619993984,9.960318640049188,-50171.87911797971,9.960318640049188,18,1e-05,car-train_10000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_1000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_11000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_12000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_13000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_14000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_2000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_3000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_4000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_5000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_6000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_7000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_8000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5;car-train_9000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-5
0.0001,32,6000,0.1,0.0001,-50140.85080595206,-50154.19933929766,-50171.87911797971,-50137.43268681353,-50145.925479817866,-50148.60947657795,-50154.425778867044,-50134.390214496,-50140.13833842801,-50145.269449198175,-50133.130950418774,-50154.05428080067,-50155.715812365546,-50149.625068144895,-50147.54619993984,9.960318640049188,-50171.87911797971,9.960318640049188,18,0.0001,car-train_10000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_1000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_11000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_12000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_13000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_14000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_2000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_3000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_4000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_5000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_6000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_7000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_8000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4;car-train_9000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-4
0.0001,32,6000,0.1,0.0001,-50140.85080595206,-50154.19933929766,-50171.87911797971,-50137.43268681353,-50145.925479817866,-50148.60947657795,-50154.425778867044,-50134.390214496,-50140.13833842801,-50145.269449198175,-50133.130950418774,-50154.05428080067,-50155.715812365546,-50149.625068144895,-50147.54619993984,9.960318640049188,-50171.87911797971,9.960318640049188,18,0.001,car-train_10000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_1000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_11000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_12000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_13000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_14000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_2000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_3000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_4000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_5000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_6000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_7000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_8000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3;car-train_9000_5000000_ss_1e-4_m_32_r_6000_e_0.1_l1_1e-3
3e-05,32,2000,0.2,1e-05,-50150.861328097555,-50168.01185026606,-50162.48959463437,-50148.18823303577,-50126.171026163756,-50148.477546274895,-50144.94446440685,-50164.64784419718,-50103.76498266748,-50166.75518365972,-50121.037057758644,-50139.849177739576,-50165.1163674708,-50165.86240822879,-50148.298361757246,19.076132271960034,-50168.01185026606,19.076132271960034,18,1e-05,car-train_10000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_1000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_11000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_12000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_13000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_14000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_2000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_3000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_4000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_5000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_6000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_7000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_8000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5;car-train_9000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-5
3e-05,32,2000,0.2,1e-05,-50150.861328097555,-50168.01185026606,-50162.48959463437,-50148.18823303577,-50126.171026163756,-50148.477546274895,-50144.94446440685,-50164.64784419718,-50103.76498266748,-50166.75518365972,-50121.037057758644,-50139.849177739576,-50165.1163674708,-50165.86240822879,-50148.298361757246,19.076132271960034,-50168.01185026606,19.076132271960034,18,0.0001,car-train_10000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_32_r_2000_e_0.2_l1_1e-4
3e-05,128,4000,0.1,1e-05,-50146.352214429164,-50152.11172449061,-50164.37407201827,-50148.6657551774,-50151.74190362457,-50141.65124974325,-50145.36504838377,-50153.22351732026,-50152.397631495696,-50143.222378032195,,,,,-50149.91054947152,6.183642594546781,-50164.37407201827,6.183642594546781,14,1e-05,car-train_10000_5000000_ss_3e-5_m_128_r_4000_e_0.1_l1_1e-5;car-train_1000_5000000_ss_3e-5_m_128_r_4000_e_0.1_l1_1e-5;car-train_2000_5000000_ss_3e-5_m_128_r_4000_e_0.1_l1_1e-5;car-train_3000_5000000_ss_3e-5_m_128_r_4000_e_0.1_l1_1e-5;car-train_4000_5000000_ss_3e-5_m_128_r_4000_e_0.1_l1_1e-5;car-train_5000_5000000_ss_3e-5_m_128_r_4000_e_0.1_l1_1e-5;car-train_6000_5000000_ss_3e-5_m_128_r_4000_e_0.1_l1_1e-5;car-train_7000_5000000_ss_3e-5_m_128_r_4000_e_0.1_l1_1e-5;car-train_8000_5000000_ss_3e-5_m_128_r_4000_e_0.1_l1_1e-5;car-train_9000_5000000_ss_3e-5_m_128_r_4000_e_0.1_l1_1e-5
